"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: enableInterning","Param: enableParallel","Param: interningEnabled","Param: mergePolicy","Param: parallelEnabled","Param: searchString","Param: targetInstance","Param: targetSize","Param: unmatchedPolicy"
"com.zigurs.karlis.utils.search.bench.AddDeleteOperations.addAndRemove_mt","thrpt",8,9,20245.870151,2110.341617,"ops/s",,,,,,,,,
"com.zigurs.karlis.utils.search.bench.AddDeleteOperations.addAndRemove_st","thrpt",1,9,26106.923570,2801.465022,"ops/s",,,,,,,,,
"com.zigurs.karlis.utils.search.bench.MixedOperations.mt","thrpt",8,9,62337.848147,4322.193040,"ops/s",,,,,,,,,
"com.zigurs.karlis.utils.search.bench.MixedOperations.mt:addAndRemove_mt","thrpt",8,9,31865.132244,1032.673425,"ops/s",,,,,,,,,
"com.zigurs.karlis.utils.search.bench.MixedOperations.mt:read_mt","thrpt",8,9,30472.715903,4518.539336,"ops/s",,,,,,,,,
"com.zigurs.karlis.utils.search.bench.MixedOperations.st","thrpt",2,9,303586.996011,65300.600687,"ops/s",,,,,,,,,
"com.zigurs.karlis.utils.search.bench.MixedOperations.st:addAndRemove_st","thrpt",2,9,105953.958965,16151.519441,"ops/s",,,,,,,,,
"com.zigurs.karlis.utils.search.bench.MixedOperations.st:read_st","thrpt",2,9,197633.037046,50113.613135,"ops/s",,,,,,,,,
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1107878830.668112,99528730.028279,"ops/s",true,true,,UNION,,,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1115592944.235908,77430273.427310,"ops/s",true,true,,UNION,,,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,3099105.566881,131582.351342,"ops/s",true,true,,UNION,,nosuchstring,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,379562.079180,21013.275306,"ops/s",true,true,,UNION,,nosuchstring,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1528701.603161,113001.348167,"ops/s",true,true,,UNION,,washington,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1460817.531983,45355.611800,"ops/s",true,true,,UNION,,washington,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,118949.942213,2382.810337,"ops/s",true,true,,UNION,,"wa sh",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,119174.220062,896.440196,"ops/s",true,true,,UNION,,"wa sh",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,5480.448089,229.023872,"ops/s",true,true,,UNION,,"a b c d e",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,5325.238476,131.274844,"ops/s",true,true,,UNION,,"a b c d e",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1805.379187,20.908158,"ops/s",true,true,,UNION,,"a b c d e g h i l m n p r s u v y",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1827.391061,24.015742,"ops/s",true,true,,UNION,,"a b c d e g h i l m n p r s u v y",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1054593791.273809,31800921.583632,"ops/s",true,true,,INTERSECTION,,,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1023432024.387674,66708888.246028,"ops/s",true,true,,INTERSECTION,,,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,2818376.344844,79332.060814,"ops/s",true,true,,INTERSECTION,,nosuchstring,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,401567.124207,52535.246338,"ops/s",true,true,,INTERSECTION,,nosuchstring,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1560456.253503,136937.436116,"ops/s",true,true,,INTERSECTION,,washington,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1510313.268425,45345.973380,"ops/s",true,true,,INTERSECTION,,washington,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,177059.732399,1126.939875,"ops/s",true,true,,INTERSECTION,,"wa sh",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,174348.412731,1642.387665,"ops/s",true,true,,INTERSECTION,,"wa sh",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,11627.054678,212.913779,"ops/s",true,true,,INTERSECTION,,"a b c d e",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,11538.330064,535.817034,"ops/s",true,true,,INTERSECTION,,"a b c d e",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,4022.955891,114.879036,"ops/s",true,true,,INTERSECTION,,"a b c d e g h i l m n p r s u v y",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,4084.651294,126.322659,"ops/s",true,true,,INTERSECTION,,"a b c d e g h i l m n p r s u v y",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1043525065.030572,145833694.103349,"ops/s",true,false,,UNION,,,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1049003814.003061,94305425.555283,"ops/s",true,false,,UNION,,,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,2945678.671342,22471.581978,"ops/s",true,false,,UNION,,nosuchstring,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,413921.384387,6922.422932,"ops/s",true,false,,UNION,,nosuchstring,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1460275.508823,21907.092309,"ops/s",true,false,,UNION,,washington,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1463878.346595,35616.929115,"ops/s",true,false,,UNION,,washington,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,298404.529486,34351.559252,"ops/s",true,false,,UNION,,"wa sh",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,292380.118553,11078.479680,"ops/s",true,false,,UNION,,"wa sh",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,12024.524927,280.531425,"ops/s",true,false,,UNION,,"a b c d e",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,11844.376661,136.938107,"ops/s",true,false,,UNION,,"a b c d e",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,4022.517148,122.191933,"ops/s",true,false,,UNION,,"a b c d e g h i l m n p r s u v y",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,4145.410428,132.027716,"ops/s",true,false,,UNION,,"a b c d e g h i l m n p r s u v y",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1095020821.037670,80657109.273584,"ops/s",true,false,,INTERSECTION,,,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1115759380.505348,30663238.172512,"ops/s",true,false,,INTERSECTION,,,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,2841628.473563,417725.255426,"ops/s",true,false,,INTERSECTION,,nosuchstring,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,378366.453742,7049.786245,"ops/s",true,false,,INTERSECTION,,nosuchstring,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1634901.529626,125093.064292,"ops/s",true,false,,INTERSECTION,,washington,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1543938.622100,161943.738999,"ops/s",true,false,,INTERSECTION,,washington,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,411724.727619,61238.010919,"ops/s",true,false,,INTERSECTION,,"wa sh",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,442875.679292,6756.177689,"ops/s",true,false,,INTERSECTION,,"wa sh",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,14407.685613,570.195468,"ops/s",true,false,,INTERSECTION,,"a b c d e",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,13868.732042,474.562270,"ops/s",true,false,,INTERSECTION,,"a b c d e",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,5653.804084,205.870175,"ops/s",true,false,,INTERSECTION,,"a b c d e g h i l m n p r s u v y",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,5495.535880,267.785104,"ops/s",true,false,,INTERSECTION,,"a b c d e g h i l m n p r s u v y",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1123184018.164889,30611859.012734,"ops/s",false,true,,UNION,,,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1123636415.189627,68807466.107082,"ops/s",false,true,,UNION,,,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,3007086.520225,87195.705446,"ops/s",false,true,,UNION,,nosuchstring,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,398107.254712,63631.487052,"ops/s",false,true,,UNION,,nosuchstring,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1611976.564813,179387.770896,"ops/s",false,true,,UNION,,washington,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1628586.979120,184210.000734,"ops/s",false,true,,UNION,,washington,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,124937.996721,5552.454729,"ops/s",false,true,,UNION,,"wa sh",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,119040.607977,1663.951835,"ops/s",false,true,,UNION,,"wa sh",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,5607.398479,283.335667,"ops/s",false,true,,UNION,,"a b c d e",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,5631.271424,61.971336,"ops/s",false,true,,UNION,,"a b c d e",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1955.173666,36.322555,"ops/s",false,true,,UNION,,"a b c d e g h i l m n p r s u v y",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1870.634277,125.082503,"ops/s",false,true,,UNION,,"a b c d e g h i l m n p r s u v y",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1044800673.929215,167685801.098558,"ops/s",false,true,,INTERSECTION,,,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1134782050.881757,50240181.780778,"ops/s",false,true,,INTERSECTION,,,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,3125790.131768,48127.963466,"ops/s",false,true,,INTERSECTION,,nosuchstring,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,398551.502286,62321.685871,"ops/s",false,true,,INTERSECTION,,nosuchstring,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1592899.591778,43150.053107,"ops/s",false,true,,INTERSECTION,,washington,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1587360.556969,117431.059010,"ops/s",false,true,,INTERSECTION,,washington,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,179758.308956,3581.468643,"ops/s",false,true,,INTERSECTION,,"wa sh",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,178575.437560,2326.051634,"ops/s",false,true,,INTERSECTION,,"wa sh",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,11507.930585,277.385937,"ops/s",false,true,,INTERSECTION,,"a b c d e",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,11537.569666,215.190134,"ops/s",false,true,,INTERSECTION,,"a b c d e",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,3995.692402,146.954169,"ops/s",false,true,,INTERSECTION,,"a b c d e g h i l m n p r s u v y",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,4135.820257,146.638434,"ops/s",false,true,,INTERSECTION,,"a b c d e g h i l m n p r s u v y",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1095061682.883677,72273541.610719,"ops/s",false,false,,UNION,,,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1107773958.515793,88680644.749451,"ops/s",false,false,,UNION,,,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,2838960.995018,465475.964568,"ops/s",false,false,,UNION,,nosuchstring,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,398923.018381,46177.189396,"ops/s",false,false,,UNION,,nosuchstring,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1535321.594897,72543.984309,"ops/s",false,false,,UNION,,washington,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1540183.286103,134385.905809,"ops/s",false,false,,UNION,,washington,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,308780.674572,21350.176457,"ops/s",false,false,,UNION,,"wa sh",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,323272.250185,18339.112923,"ops/s",false,false,,UNION,,"wa sh",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,11802.737255,202.319353,"ops/s",false,false,,UNION,,"a b c d e",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,11674.634787,171.318864,"ops/s",false,false,,UNION,,"a b c d e",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,4101.454999,59.139838,"ops/s",false,false,,UNION,,"a b c d e g h i l m n p r s u v y",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,4143.272231,162.504866,"ops/s",false,false,,UNION,,"a b c d e g h i l m n p r s u v y",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1038039982.077244,148512110.415973,"ops/s",false,false,,INTERSECTION,,,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1073433499.762406,110286992.990636,"ops/s",false,false,,INTERSECTION,,,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,3011486.086578,136016.699315,"ops/s",false,false,,INTERSECTION,,nosuchstring,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,389605.868648,64748.679175,"ops/s",false,false,,INTERSECTION,,nosuchstring,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1480637.650971,40159.377926,"ops/s",false,false,,INTERSECTION,,washington,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,1439271.085506,57243.266370,"ops/s",false,false,,INTERSECTION,,washington,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,420826.519994,16886.107577,"ops/s",false,false,,INTERSECTION,,"wa sh",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,423144.095957,24418.055595,"ops/s",false,false,,INTERSECTION,,"wa sh",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,14216.895094,282.049881,"ops/s",false,false,,INTERSECTION,,"a b c d e",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,14208.525584,204.391733,"ops/s",false,false,,INTERSECTION,,"a b c d e",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,5347.880662,174.509081,"ops/s",false,false,,INTERSECTION,,"a b c d e g h i l m n p r s u v y",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_mt","thrpt",8,9,5499.426741,161.329324,"ops/s",false,false,,INTERSECTION,,"a b c d e g h i l m n p r s u v y",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,282989906.198904,16613324.417577,"ops/s",true,true,,UNION,,,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,288183529.633778,24858553.140300,"ops/s",true,true,,UNION,,,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,830754.831337,39814.983498,"ops/s",true,true,,UNION,,nosuchstring,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,117842.378132,8876.369840,"ops/s",true,true,,UNION,,nosuchstring,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,388747.192529,12784.338545,"ops/s",true,true,,UNION,,washington,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,406576.206898,46597.303317,"ops/s",true,true,,UNION,,washington,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,20979.161216,976.145546,"ops/s",true,true,,UNION,,"wa sh",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,21378.409935,1233.196283,"ops/s",true,true,,UNION,,"wa sh",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,1198.088816,535.625146,"ops/s",true,true,,UNION,,"a b c d e",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,1365.049661,134.599055,"ops/s",true,true,,UNION,,"a b c d e",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,837.302412,26.898434,"ops/s",true,true,,UNION,,"a b c d e g h i l m n p r s u v y",,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,838.940244,15.122509,"ops/s",true,true,,UNION,,"a b c d e g h i l m n p r s u v y",,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,297557593.959216,22605814.672765,"ops/s",true,true,,INTERSECTION,,,,,IGNORE
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,284551057.535259,27869441.453922,"ops/s",true,true,,INTERSECTION,,,,,BACKTRACKING
"com.zigurs.karlis.utils.search.bench.ReadOnlyOperations.run_st","thrpt",1,9,818447.327605,13513.657138,"ops/s",true,true,,INTERSECTION,,nosuchstring,,,IGNORE
